TV,Radio,Social Media,Influencer,Sales,Total_Budget,ROI,TV_share,Radio_share,Social Media_share
18.0,9.081157279,2.338192893,Mega,65.65345809,29.419350171999998,2.2316420215320045,0.611842202317969,0.30867973717662306,0.07947806050540797
58.0,9.560125465,1.010489382,Micro,206.4083305,68.570614847,3.0101572074357805,0.8458433707997811,0.13942015083766252,0.01473647836255634
40.0,17.98433334,1.719860401,Nano,144.9588328,59.704193741,2.427950596382546,0.669969687113139,0.30122395451845485,0.028806358368406195
78.0,26.62195735,3.352122062,Mega,282.0505985,107.97407941200001,2.6122065595370425,0.7223956010995287,0.2465587805422983,0.031045618358172843
34.0,9.997653399,3.082762553,Micro,119.1270308,47.080415952,2.5302884095470572,0.7221686408774318,0.2123526990329255,0.06547866008964269
47.0,18.99043686,2.714217977,Micro,168.0814469,68.704654837,2.4464346309397644,0.6840875645399321,0.276406844704399,0.03950559075566876
18.0,8.991212405,0.950586255,Micro,62.63569997,27.94179866,2.241648819110058,0.6441961814637168,0.32178359433501125,0.034020224201271945
65.0,26.21705634,5.481302028,Macro,228.0181448,96.698358368,2.358035323952895,0.6721934177272464,0.2711220415989596,0.05668454067379396
21.0,5.777996595,0.342541946,Mega,66.49664423,27.120538541000002,2.451892469962291,0.7743209069485416,0.21304874113266598,0.012630351918792302
84.0,29.83428924,2.578412201,Micro,296.1422357,116.41270144100001,2.5438996950868806,0.7215707475233935,0.2562803617706659,0.022148890705940574
22.0,5.55931568,2.410001518,Micro,80.30333838,29.969317198000002,2.679518450469036,0.7340841252622254,0.185500244909517,0.08041562982825752
85.0,34.1858967,3.882799492,Macro,301.1306898,123.068696192,2.446850410523605,0.6906711668367002,0.2777789783899753,0.03154985477332455
48.0,21.10276132,1.895651693,Mega,166.6313611,70.998413013,2.34697303824931,0.6760714495295982,0.297228634056032,0.026699916414369727
21.0,9.169823519,0.067278862,Nano,73.88883844,30.237102380999996,2.4436481217336925,0.6945109929976528,0.3032639637044724,0.0022250432978748592
42.0,12.58996505,1.843294988,Macro,145.3078747,56.433260038,2.574862317047699,0.7442419589390867,0.22309476789968183,0.03266327316123144
26.0,6.527093405,4.829395036,Macro,89.66739821,37.356488441,2.4003165702156046,0.6959968959894026,0.1747244903735731,0.1292786136370242
33.0,13.92505939,3.029450851,Micro,113.9643617,49.954510241,2.281362806885536,0.6606010116162716,0.27875479757123217,0.06064419081249621
11.0,6.886104824,3.476852778,Macro,37.11199279,21.362957602,1.737212303717982,0.5149099766490282,0.32233855219350915,0.1627514711574626
44.0,11.41018973,2.206969456,Mega,156.3562456,57.617159186,2.713709731770183,0.7636613922244757,0.1980345766990276,0.03830403107649667
41.0,7.275071751,3.573620196,Nano,143.3844892,51.848691947,2.765440820504563,0.7907624755878203,0.14031350604633605,0.06892401836584369
77.0,34.14759364,6.433184714,Macro,270.3489805,117.580778354,2.299261701483735,0.6548689426785081,0.29041816288366423,0.05471289443782754
40.0,13.81986703,1.308923021,Mega,142.174681,55.128790050999996,2.578955222279925,0.7255736968468879,0.250683300272238,0.023743002880874168
35.0,11.02127115,2.528031813,Nano,123.1258504,48.549302963,2.5360992410917964,0.7209166324524559,0.22701193379438303,0.05207143375316105
43.0,15.50500023,2.07810808,Macro,149.1630186,60.58310831,2.462122244318368,0.7097687985893968,0.25592942756687026,0.03430177384373297
79.0,27.44053749,2.943291647,Mega,276.9901608,109.38382913699999,2.5322770558075645,0.722227413533447,0.2508646635110163,0.026907922955536828
25.0,15.02863648,1.608618992,Nano,88.14692956,41.637255472,2.117020647993396,0.600423820364718,0.36094205320776673,0.03863412642751527
46.0,9.020878057,1.983441738,Micro,162.2787476,57.004319795,2.846779826223519,0.8069563879619309,0.15824902550264697,0.034794586535422056
37.0,10.00031472,0.039404657,Mega,132.621346,47.039719377,2.819348154207846,0.7865693182279292,0.21259299273986826,0.0008376890322025785
45.0,20.19360374,4.269134455,Micro,158.8948494,69.462738195,2.287483239631884,0.6478293423111723,0.290711311772814,0.061459345916013666
27.0,8.827911582,3.775343168,Nano,93.1858473,39.60325475,2.352984568774616,0.6817621473396704,0.22290873913589138,0.09532911352443829
21.0,7.138058437,2.684297188,Nano,73.52872631,30.822355624999997,2.385564789550377,0.6813236553200661,0.231587050770718,0.08708929390921594
36.0,20.90492829,1.336251172,Nano,129.4954835,58.241179462,2.2234351140586113,0.61811935013247,0.35893724136613026,0.022943408501399764
15.0,0.233438486,0.44392485,Micro,48.34134583,15.677363336,3.0835125010462408,0.9567935422888,0.014890162395098296,0.028316295316101612
82.0,31.21632112,5.677709042,Mega,290.9593633,118.894030162,2.447215919113441,0.6896898009788233,0.26255583293346146,0.04775436608771519
63.0,12.93722066,3.647490817,Macro,228.0006715,79.584711477,2.864880292565894,0.7916093283595935,0.16255911996035644,0.04583155168005008
80.0,20.53619813,4.65380506,Nano,288.3128639,105.19000319,2.740877033526022,0.7605285442904643,0.19522956086336818,0.04424189484616746
34.0,13.051953,2.381356122,Macro,123.3031219,49.433309122,2.4943327503261292,0.6877953469813031,0.26403154536525464,0.04817310765344236
39.0,9.448712198,0.656320737,Nano,133.3903142,49.105032935000004,2.7164285660202663,0.7942159422156184,0.1924184066938148,0.013365651090566772
83.0,28.35233604,3.111934148,Macro,302.2268785,114.464270188,2.6403599831075,0.7251171030372883,0.2476959490802952,0.027186947882416528
75.0,26.68858037,7.527451339,Nano,267.6007639,109.21603170899999,2.4501967313096236,0.6867123702116673,0.2443650437795637,0.06892258600876905
96.0,28.69482119,1.184927259,Macro,347.6217435,125.879748449,2.7615382758795266,0.7626326012153913,0.2279542304743774,0.009413168310231184
85.0,31.35910881,3.82809637,Mega,304.4568708,120.18720517999999,2.5331887062689082,0.7072300239671818,0.26091886206218545,0.03185111397063273
23.0,0.841225477,0.663195999,Mega,82.48651058,24.504421476,3.366188859459038,0.938606121451451,0.0343295383579616,0.027064340190587406
88.0,25.32678512,5.133571929,Macro,311.6614353,118.460357049,2.6309344582769087,0.7428645514178185,0.21379966894345775,0.04333577963872376
39.0,9.429549985,0.617180797,Micro,138.2677026,49.046730782000004,2.8191013018699262,0.7951600316307499,0.19225644267529068,0.012583525693959267
17.0,9.739491458,3.319238042,Nano,60.70006263,30.0587295,2.0193821774802556,0.5655594991132277,0.32401540650612,0.11042509438065239
23.0,14.9101453,3.247083339,Mega,80.12635487,41.157228638999996,1.94683552609452,0.5588325735374109,0.36227282042677095,0.07889460603581823
38.0,16.35728777,0.910704373,Nano,131.0122933,55.267992143,2.370491277501447,0.687558902116058,0.2959631268615164,0.016477971022425604
67.0,22.27987654,2.004705935,Nano,241.6568055,91.28458247500001,2.6472904728044546,0.7339684115699298,0.24407053125429765,0.02196105717577255
70.0,21.05815129,5.146705872,Macro,249.8114662,96.204857162,2.596661681845656,0.7276139902388352,0.21888864981671394,0.053497359944450915
62.0,23.88464708,4.74068007,Mega,219.8811188,90.62532715,2.4262656556931392,0.684135461352649,0.2635537749890484,0.052310763658302555
55.0,19.36532701,7.680491394,Macro,193.5565201,82.045818404,2.359127178754103,0.6703571378760063,0.2360306397901185,0.09361222233387523
75.0,22.15841736,2.535527683,Mega,263.5079422,99.693945043,2.6431689716596503,0.7523024589673023,0.2222644248900235,0.025433116142674225
87.0,30.68709234,1.275253398,Nano,310.8153236,118.962345738,2.612720198747028,0.7313238441986244,0.2579563487053674,0.010719807096008258
45.0,15.74523453,0.344629786,Micro,157.924518,61.089864315999996,2.5851181659710796,0.7366197405060219,0.2577389016376679,0.005641357856310352
86.0,18.58905369,2.780680191,Micro,304.9511132,107.369733881,2.840196228277732,0.8009705984306108,0.1731312262597448,0.025898175309644365
80.0,25.32034737,6.524476741,Mega,288.3030984,111.84482411100001,2.577706216551198,0.7152767294855261,0.22638819070313804,0.0583350798113358
36.0,11.66355563,0.421868807,Micro,130.1610471,48.085424437,2.706871128288217,0.7486676143862692,0.24255906579926773,0.008773319814463094
41.0,14.35188944,3.039988379,Micro,147.3946664,58.391877819,2.5242323402731808,0.7021524487890181,0.24578571500110366,0.05206183620987823
89.0,32.18271929,3.791252056,Macro,316.5400344,124.973971346,2.5328476881288724,0.7121482900915159,0.257515376549087,0.030336333359397123
32.0,9.634628021,4.311247152,Macro,117.1260827,45.945875173,2.54921866781262,0.696471661047056,0.20969516816738687,0.09383317078555717
95.0,22.10773802,0.785405303,Micro,344.8519006,117.893143323,2.9251226227396905,0.8058144631848684,0.18752352678755793,0.00666201002757362
80.0,24.53154648,5.517524789,Nano,286.0021775,110.04907126900001,2.598860437458,0.7269484337986902,0.22291461615369715,0.05013695004761249
56.0,22.82931149,6.750361981,Micro,196.5688926,85.57967347099999,2.2969109909797734,0.6543609916784325,0.26676090903450417,0.07887809928706337
36.0,1.546544558,0.259152416,Micro,128.3416589,37.805696974,3.394770343429035,0.9522374372507448,0.040907711847333494,0.006854850901921637
92.0,32.50731066,6.995889112,Nano,331.0238396,131.50319977200002,2.5172303044635296,0.699602748522541,0.24719786831317497,0.0531993831642839
54.0,18.12225321,6.685431919,Nano,194.0358153,78.80768512899999,2.4621433173983416,0.6852123610991442,0.2299554057492712,0.08483223315158468
16.0,6.717837678,2.14724259,Micro,57.62621438,24.865080268000003,2.3175559362324596,0.6434726864964568,0.2701715661318612,0.08635574737168186
11.0,6.327931043,1.110666769,Macro,40.16005595,18.438597812,2.1780428403218104,0.5965746480375587,0.34318938498033336,0.06023596698210795
58.0,14.52240349,2.871804552,Mega,209.8950004,75.394208042,2.7839671753442037,0.7692898633233182,0.19261961717152035,0.03809051950516143
12.0,4.55390149,0.028845079,Macro,44.26360954,16.582746569,2.669256830032424,0.7236436949734825,0.2746168417307373,0.001739463295780167
27.0,17.84797223,3.732882382,Mega,95.68459403,48.580854611999996,1.9695947054493534,0.5557744962627872,0.3673869546459431,0.07683854909126975
14.0,7.528707085,0.62760563,Nano,54.68936909,22.156312715000002,2.4683425348557595,0.6318740929541894,0.33979964003229673,0.02832626701351376
63.0,24.27373202,2.836324904,Micro,220.8635879,90.11005692399999,2.451042596569207,0.6991450471852996,0.2693787225156542,0.03147623029904635
57.0,18.0141482,1.533416779,Nano,202.3870613,76.547564979,2.643938593677313,0.7446350516262318,0.2353327399106946,0.020032208463073596
31.0,9.288699517,4.01258944,Nano,112.3453068,44.301288957,2.53593765429817,0.6997539062596897,0.2096710893901046,0.09057500435020582
49.0,16.93806801,0.071734979,Macro,175.9464773,66.009802989,2.6654598155567903,0.742313986426614,0.2565992813646572,0.0010867322087289681
32.0,14.48421832,0.612035667,Micro,112.9942153,47.096253987,2.399218743197492,0.6794595597525225,0.3075450188458319,0.01299542140164567
86.0,30.92426092,4.636847457,Mega,304.5374673,121.561108377,2.5052212123266564,0.7074631117485899,0.25439271929056406,0.038144168960846
17.0,9.465577577,3.693051043,Nano,63.82033234,30.158628619999998,2.116154986492884,0.5636861083506389,0.3138596816276588,0.12245421002170225
34.0,12.55262291,1.431271991,Micro,118.9983017,47.983894901,2.479963369908099,0.7085710751523722,0.2616007503329706,0.029828174514657246
69.0,23.3830835,6.09007978,Macro,246.8754116,98.47316328,2.5070324073781496,0.7006985223355161,0.23745640661011577,0.061845071054368185
40.0,13.50408741,1.5672662,Mega,139.0751487,55.071353609999996,2.525362817207863,0.7263304309399924,0.24521074069891563,0.028458828361092106
80.0,27.5636699,1.277631295,Micro,284.0579455,108.84130119500001,2.6098359940688503,0.7350151010843948,0.2532464202225674,0.011738478693037641
70.0,25.22857993,1.980812384,Mega,251.403637,97.209392314,2.5862072688195696,0.720095027174845,0.2595282135753728,0.020376759249782137
36.0,19.24574054,0.229962294,Mega,123.30723,55.475702834,2.222724971488371,0.6489327428211741,0.34692197767352395,0.004145279505301923
21.0,4.015279347,0.073865848,Macro,73.51436294,25.089145195,2.9301262505607655,0.8370153640860222,0.16004050021601382,0.0029441356979639415
90.0,32.26545634,5.473180079,Micro,317.3858125,127.738636419,2.4846500745391675,0.7045636506153693,0.2525896411964579,0.04284670818817283
18.0,6.770558288,0.753333515,Macro,69.64708343,25.523891803,2.7287015619543524,0.7052216072270113,0.2652635554270846,0.029514837345904103
22.0,16.95506909,3.637021955,Micro,78.03576719,42.592091045,1.8321656738466434,0.5165278214858305,0.3980802227363383,0.0853919557778312
72.0,15.43129391,3.006825317,Macro,258.0288425,90.43811922699999,2.8530982809621097,0.7961244729037295,0.17062820458779557,0.033247322508475195
44.0,16.48492471,1.282186653,Micro,157.0058879,61.767111363,2.541901093241837,0.7123532091603861,0.26688838681672383,0.020758404022890097
89.0,31.37888985,3.74603739,Mega,318.7830508,124.12492724,2.568243606569223,0.7170195542424391,0.2528008720547146,0.030179573702846185
89.0,33.22895595,5.27459422,Macro,321.2773925,127.50355017,2.519752525099435,0.6980197796950488,0.26061200574961213,0.041368214555339074
60.0,23.78188165,1.048029693,Nano,213.2724719,84.829911343,2.514118764519949,0.707297686041388,0.28034783101258576,0.012354482946026105
42.0,9.080773683,3.203523671,Nano,146.9101496,54.284297354,2.70631023630952,0.7737044052741189,0.16728177623415205,0.059013818491728987
82.0,27.29885728,2.750432923,Mega,289.5230097,112.049290203,2.5838897254544886,0.7318207893279858,0.24363257661465404,0.024546634057360232
98.0,32.90246875,4.878579353,Nano,349.5406063,135.781048103,2.5742959800608367,0.7217502101299125,0.2423200381031161,0.035929751766971454
87.0,30.91030003,7.642073563,Micro,310.8008998,125.552373593,2.475468132585972,0.6929379151526496,0.24619446964978256,0.06086761519756783
72.0,29.09432783,4.46136209,Macro,256.1411528,105.55568991999999,2.4265973060677997,0.6821043948892604,0.27563012332211,0.04226548178862967
57.0,22.68934587,4.243392228,Nano,200.7843525,83.932738098,2.392205437949181,0.6791152212078047,0.27032772174676206,0.05055705704543332
45.0,15.75354548,0.714255601,Micro,157.6297256,61.467801081,2.56442759994426,0.732090610183056,0.25628939384443833,0.011619995972505676
15.0,6.092326337,2.210370127,Mega,53.9003205,23.302696464,2.3130507914940157,0.6437023296069313,0.2614429770568375,0.09485469333623124
21.0,17.18990789,0.237534685,Macro,73.14737548,38.427442575,1.9035192190382186,0.5464844546709988,0.4473341637672072,0.006181381561793928
99.0,27.32209399,2.769970013,Macro,351.3896605,129.092064003,2.7220082288856577,0.7668945474270156,0.2116481303557518,0.02145732221723272
33.0,14.23628106,1.756967978,Macro,118.7427187,48.993249037999995,2.4236547081803277,0.6735621876067994,0.29057638224723775,0.03586143014596288
28.0,12.27441919,0.323515501,Nano,95.35275739,40.597934691000006,2.3487095616008853,0.6896902567363163,0.30234097580143815,0.007968767462245285
43.0,8.871398971,3.545252188,Macro,154.0226563,55.416651159,2.779356981678345,0.7759400667612616,0.16008543976333783,0.06397449347540067
13.0,4.450937443,3.332875723,Macro,46.04861925,20.783813166,2.2156001346918575,0.625486762037803,0.21415403455806833,0.16035920340412857
14.0,10.43400455,2.627862541,Micro,49.6229099,27.061867090999996,1.833683896722084,0.5173331150035838,0.3855611482723618,0.09710573672405448
63.0,23.04076574,5.078547759,Micro,225.4093744,91.119313499,2.473782623510149,0.6914011704081967,0.2528636888847156,0.055735140707087696
39.0,13.19598147,0.423432855,Macro,139.1971639,52.619414325,2.6453575298322174,0.7411713053117491,0.2507816105381937,0.008047084150057195
21.0,3.580580052,0.165207857,Macro,74.51676782,24.745787909,3.011290975822935,0.8486292728776818,0.14469452600043295,0.00667620112188524
64.0,20.9722448,2.587763209,Macro,230.6616991,87.560008009,2.634327067173076,0.7309272972362183,0.2395185345100052,0.029554168253776453
57.0,20.73205864,5.623284528,Mega,207.4863233,83.355343168,2.4891784427282366,0.6838193909791522,0.24871901250787495,0.0674615965129728
84.0,26.76644607,3.817537409,Mega,294.202871,114.583983479,2.567574123951792,0.7330867495577584,0.23359674936511116,0.03331650107713044
92.0,33.39604904,4.480487867,Nano,321.7504669,129.876536907,2.4773563767749223,0.7083650533881878,0.25713689196928413,0.03449805464252807
58.0,19.60865788,2.15523984,Macro,210.4584896,79.76389771999999,2.638518121804743,0.7271460103868155,0.24583374735313776,0.027020242260046873
40.0,9.006915909,1.575542558,Macro,139.5806481,50.582458467,2.759467458290158,0.7907879769445371,0.1780640202546919,0.031148002800771023
70.0,21.17876903,1.700145413,Macro,250.4826895,92.878914443,2.6968735692289103,0.7536694460717364,0.22802558747601923,0.018304966452244477
20.0,7.518263983,1.381464824,Nano,68.42501013,28.899728807000002,2.367669627177481,0.6920480165597839,0.2601499838704005,0.04780199956981555
60.0,17.69173462,3.241365169,Nano,216.0789617,80.93309978900001,2.6698466049531975,0.7413530453723567,0.21859702230760922,0.04004993232003389
95.0,26.52648147,7.958528174,Micro,336.3691573,129.485009644,2.5977459338713995,0.7336756606899018,0.2048614086134809,0.06146293069661734
50.0,14.19652687,0.137827823,Mega,174.8740677,64.334354693,2.7182066025918727,0.7771897338303501,0.22066789878821425,0.002142367381435732
100.0,33.56740156,6.740516964,Macro,353.6220534,140.307918524,2.52032855394054,0.7127181491392074,0.23924096311255744,0.048040887748235096
89.0,25.80629941,0.788523459,Macro,316.7094486,115.59482286900001,2.739823815110793,0.7699306750170024,0.2232478822969907,0.006821442686006872
47.0,8.019407584,0.780992605,Micro,163.5669052,55.800400189,2.9312855220748784,0.8422878660512755,0.14371595108346327,0.013996182865261206
47.0,15.70133839,0.377178568,Nano,172.1412058,63.078516958,2.7289989381744335,0.7451031233231804,0.24891736754772673,0.005979509129092863
70.0,25.91833389,4.768469714,Nano,252.1067578,100.686803604,2.5038709024027903,0.6952251684869167,0.2574154006510773,0.04735943086200586
29.0,8.503710547,3.662492615,Macro,101.7461246,41.166203161999995,2.4715936079798726,0.7044613729830089,0.206570193358266,0.0889684336587252
64.0,13.13494165,2.703723754,Micro,223.5338943,79.838665404,2.7998200266609254,0.8016166061412336,0.1645185523021271,0.033864841556639304
77.0,29.75675332,3.156460901,Macro,279.061514,109.913214221,2.538925969710042,0.700552709205445,0.27072953448680676,0.02871775630774818
50.0,18.2630567,4.050816325,Mega,180.4424011,72.31387302499999,2.495266724790392,0.6914302596227179,0.2525526007117083,0.05601713966557389
21.0,17.19214314,1.894452133,Micro,77.19592466,40.086595273,1.9257291404838937,0.5238658922511281,0.4288751145592958,0.04725899318957608
69.0,25.03470033,9.204856494,Macro,239.5680872,103.23955682399999,2.3205067376297364,0.6683484714839423,0.24249135796542096,0.08916017055063681
65.0,26.47185629,6.427113657,Nano,233.8431002,97.89896994700001,2.3886165536429713,0.6639497845093706,0.2703997427585927,0.06565047273203665
30.0,10.3027251,3.030377184,Micro,108.1222192,43.333102284000006,2.4951414392484486,0.6923113836480842,0.23775646231089487,0.06993215404102082
46.0,20.35389675,3.989674716,Macro,165.8408051,70.343571466,2.357582955254949,0.6539332456588977,0.2893497774681215,0.056716976872980884
61.0,23.62333336,0.386922712,Mega,219.3898315,85.010256072,2.5807454492806885,0.7175604782126012,0.27788803906192283,0.004551482725476009
72.0,17.98193992,1.675082402,Micro,248.8023789,91.657022322,2.714493364468389,0.7855371926338282,0.19618725837315226,0.018275548993019575
39.0,14.01695152,3.105424638,Nano,142.3453845,56.122376158,2.5363392330228214,0.6949099925884147,0.24975691479167608,0.05533309261990924
97.0,32.49473058,6.186571761,Macro,347.8776156,135.68130234100002,2.5639318726886864,0.7149105906738386,0.2394930621931448,0.04559634713301649
87.0,38.17605375,6.963602725,Mega,307.416326,132.13965647499998,2.326450167956667,0.6583943255252814,0.2889068639074499,0.052698810567268814
89.0,32.45209007,4.445174089,Micro,324.5892769,125.897264159,2.578207549371883,0.7069256079115336,0.2577664438284785,0.03530794825998789
36.0,7.734769762,1.820901371,Micro,124.7621206,45.555671133,2.738673747901911,0.7902418975432901,0.16978719816064838,0.03997090429606162
60.0,19.08371682,2.884634332,Nano,211.6521752,81.96835115200001,2.582120687135912,0.7319898370132826,0.2328181127446573,0.035192050242059986
19.0,12.66996639,1.461187917,Mega,69.7213785,33.131154306999996,2.1044053537630343,0.5734783588866885,0.38241850170982644,0.0441031394034852
24.0,12.87917212,0.569848093,Nano,84.35561875,37.449020213,2.2525454142780728,0.6408712394475057,0.3439121249834233,0.015216635569071145
56.0,25.10714076,7.154155755,Mega,201.3638581,88.261296515,2.281451395468434,0.6344796894127066,0.284463765561534,0.08105654502575942
66.0,17.00947877,6.048201516,Macro,240.4988996,89.05768028600001,2.7004846614874918,0.7410927366179701,0.19099395712279646,0.06791330625923327
91.0,31.57090079,5.354754236,Nano,331.8671743,127.925655026,2.5942190738249518,0.7113506667720785,0.24679100359957848,0.04185832962834299
65.0,13.28316032,1.042497914,Nano,234.9536246,79.325658234,2.961886857678741,0.8194070045817806,0.16745099398755026,0.013142001430669148
56.0,20.55128397,1.437485088,Micro,200.475809,77.988769058,2.570572807103889,0.7180521077124961,0.2635159423367238,0.01843194995078005
21.0,9.726088372,0.863382785,Nano,75.92780039,31.589471157,2.4035793449228082,0.6647784603809852,0.3078901930222649,0.027331346596749868
52.0,17.23864858,7.172554439,Nano,188.9634803,76.411203019,2.4729813539647236,0.6805284820220663,0.22560367981267787,0.09386783816525583
36.0,10.56614422,2.638889554,Mega,128.4165943,49.205033774,2.609826362274656,0.7316324619417789,0.21473705858084713,0.05363047947737397
79.0,25.06755404,3.429945412,Mega,285.761592,107.497499452,2.658309202137291,0.7349008153931547,0.2331919734671895,0.03190721113965582
74.0,21.60479931,4.666188365,Macro,261.4717905,100.270987675,2.607651490852835,0.7380001106586288,0.21546411191266845,0.04653577742870278
84.0,26.41066438,5.163949549,Nano,298.9711942,115.574613929,2.58682407871736,0.7268032065554035,0.22851613760288783,0.04468065584170869
51.0,18.95737635,2.877555299,Macro,183.4840455,72.834931649,2.5191764630772355,0.700213466881179,0.2602786317059759,0.039507901412845055
20.0,4.218479595,2.092680162,Micro,68.12363535,26.311159757,2.58915365111855,0.7601337297448116,0.1603304314199866,0.07953583883520184
20.0,12.22988349,5.542360445,Micro,75.93383288,37.772243935,2.0103077013552597,0.5294893264593125,0.3237796385897983,0.14673103495088927
45.0,17.45057273,3.797949477,Micro,156.7943081,66.24852220700001,2.366759331024484,0.679260434812313,0.26341074711785983,0.05732881806982704
63.0,20.35692774,1.927395643,Nano,222.5016725,85.284323383,2.608939881023339,0.7387055146943687,0.23869483783766304,0.022599647467968234
82.0,27.1165686,4.626630461,Mega,291.5314175,113.743199061,2.5630668022942884,0.7209222237192726,0.23840166993595371,0.040676106344773706
43.0,13.70486746,2.218968013,Nano,151.2688729,58.923835473000004,2.5671932535571993,0.7297556185001467,0.23258614022639149,0.037658241273461776
10.0,2.563279595,2.194326393,Nano,36.91917963,14.757605988000002,2.5017051993406287,0.6776166817389893,0.17369210135331603,0.14869121690769452
28.0,6.698580072,2.975868625,Mega,97.08322836,37.674448696999995,2.57689844756058,0.7432092829066304,0.1778016747072773,0.0789890423860925
96.0,25.73667837,4.179366017,Nano,346.9400122,125.916044387,2.7553280750599822,0.7624127685026879,0.204395543834739,0.03319168766257315
21.0,4.192298884,1.011604124,Micro,75.3411398,26.203903008,2.875187706846514,0.8014073320905187,0.15998757447392856,0.038605093435552684
41.0,4.510233003,0.651581966,Mega,148.9073606,46.161814969,3.2257691925674683,0.8881799822544582,0.09770484557482954,0.014115172170712315
69.0,31.30100477,4.080001577,Nano,247.9551456,104.381006347,2.375481462362108,0.6610398042208866,0.29987260963880924,0.039087586140304185
64.0,22.1945826,3.116904294,Macro,228.6388175,89.311486894,2.560015799214738,0.7165931530840918,0.2485075926049894,0.03489925431091883
81.0,29.09884013,3.436515796,Nano,288.8354078,113.535355926,2.5440128799019837,0.7134341486787088,0.2562976078479555,0.030268243473335746
91.0,27.36025947,6.603772501,Micro,320.4673397,124.964031971,2.5644766309586573,0.728209538094274,0.21894507594272733,0.05284538596299867
84.0,29.65912031,5.892874671,Nano,300.3318396,119.55199498099999,2.5121441064009913,0.7026231558356667,0.2480855322800228,0.04929131188431055
93.0,37.70803265,6.43094939,Macro,326.2649816,137.13898204,2.3790827140953743,0.6781441616131745,0.2749621740593168,0.04689366432750867
99.0,33.42960304,6.443252612,Macro,353.46916,138.87285565200003,2.545271776406431,0.7128822946370673,0.2407209305450655,0.04639677481786705
70.0,23.21694607,4.202648436,Micro,250.2521525,97.41959450600001,2.568807166248132,0.7185412786304376,0.23831905878616733,0.04313966258339498
90.0,28.38052047,4.338469575,Nano,318.6274849,122.718990045,2.5963991781806715,0.7333828282566356,0.2312642929964882,0.035352878746876266
34.0,3.974176914,2.878866014,Nano,117.6208998,40.853042928,2.8791221257935864,0.8322513468561472,0.09727982615650314,0.07046882698734964
26.0,2.170693374,0.057924027,Macro,91.76813254,28.228617400999997,3.2508900891741552,0.9210511315753973,0.07689690724715066,0.002051961177452072
64.0,14.49372202,0.737132129,Micro,228.6705497,79.23085414900001,2.8861300582468368,0.8077661245408618,0.18293027603543674,0.009303599423701323
97.0,38.2427277,7.11700822,Micro,350.1140371,142.35973592,2.4593613835919794,0.6813724356338354,0.2686344383322737,0.049993126033891
73.0,30.28290663,4.22436639,Nano,260.2546867,107.50727302,2.4208100474428718,0.6790238274057935,0.28168239951883395,0.03929377307537253
54.0,22.93800806,0.049662684,Nano,188.4611145,76.987670744,2.4479389060447403,0.7014110113755905,0.29794391541307497,0.0006450732113345622
18.0,3.398236382,0.905116643,Macro,64.50258019,22.303353025,2.892057535819774,0.8070535394307601,0.1523643722175267,0.04058208835171321
38.0,12.25305035,2.427705252,Micro,137.9207634,52.680755602000005,2.618048314302536,0.7213260243852186,0.2325906340936161,0.04608334152116514
43.0,10.06244907,0.24725853,Nano,154.8917662,53.3097076,2.9055077053170706,0.8066073129239973,0.18875453501830872,0.004638152057693897
38.0,21.82640897,2.802768211,Nano,132.7269458,62.629177181,2.119250990898628,0.6067459562845442,0.3485022469147422,0.04475179680071358
79.0,17.97181312,1.541124943,Micro,281.5342766,98.512938063,2.857840626171925,0.8019251232714094,0.18243099305907257,0.01564388366951796
63.0,28.52795281,3.168882093,Macro,224.4662398,94.696834903,2.370366866325845,0.6652809469770796,0.3012556104881625,0.033463442534757935
28.0,7.273574298,2.962681744,Macro,105.7328925,38.236256042,2.765252235570852,0.7322892693584814,0.19022715743953747,0.07748357320198113
33.0,13.34990619,1.461002855,Nano,116.1267135,47.810909044999995,2.4288748283514257,0.6902190453843943,0.27922301534645505,0.03055793926915075
96.0,34.65952748,2.733309859,Macro,342.4983937,133.392837339,2.5675920876440035,0.7196788217048632,0.259830498933893,0.020490679361243807
47.0,17.98768499,4.832000332,Mega,169.7770916,69.819685322,2.4316507703666734,0.6731625870732824,0.2576305651771841,0.0692068477495336
63.0,19.28371879,0.481806199,Nano,224.1129616,82.765524989,2.70780571536018,0.761186496531896,0.2329921642201015,0.005821339248002532
82.0,29.49738981,6.111231604,Micro,291.3194908,117.608621414,2.4770249603939463,0.6972277968580866,0.2508097574425667,0.051962445699346715
48.0,18.0116912,5.942587756,Macro,164.7008776,71.954278956,2.288965715308113,0.6670902786664289,0.2503213354554514,0.08258838587811976
82.0,28.75451711,1.621090004,Mega,291.3240319,112.37560711399999,2.592413419439549,0.7296957240623821,0.2558786363737269,0.014425639563891096
31.0,9.926309363,2.270709178,Macro,112.4931128,43.197018541,2.604186969367535,0.7176421208462958,0.22979153882063752,0.052566340333066744
18.0,9.714072444,3.383355406,Mega,65.42069676,31.09742785,2.1037333722763183,0.5788260073091543,0.31237543152624436,0.10879856116460128
30.0,5.232195406,2.164882999,Macro,101.293761,37.397078405,2.7086009207194377,0.8022017034354478,0.13990920224667747,0.057889094317874694
20.0,4.307579249,0.047124006,Mega,72.18106625,24.354703255,2.963742382497774,0.8211966202418836,0.17686847603514352,0.0019349037229729122
29.0,7.868453405,1.960643728,Nano,99.31009056,38.829097133,2.557620390189257,0.7468625886578634,0.20264322340662344,0.05049418793551323
